SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Biochemical Oxygen Demand (mg/L),Chemical Oxygen Demand (mg/L),Fecal Coliform (MPN/100mL),Total Coliform (MPN/100mL)
114,Umkhen-II,CWC,17,Meghalaya,274,East Khasi Hills,MAWKYNREW,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,25.59222222,92.05583333,2024-01-05 08:00:00,0.2,,,
115,Umkhen-II,CWC,17,Meghalaya,274,East Khasi Hills,MAWKYNREW,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,25.59222222,92.05583333,2024-01-06 08:00:00,0.9,,,
116,Umkhen-II,CWC,17,Meghalaya,274,East Khasi Hills,MAWKYNREW,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,25.59222222,92.05583333,2024-01-07 08:00:00,0.8,,,
117,Umkhen-II,CWC,17,Meghalaya,274,East Khasi Hills,MAWKYNREW,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,25.59222222,92.05583333,2024-01-11 08:00:00,2.0,,,
118,Umkhen-II,CWC,17,Meghalaya,274,East Khasi Hills,MAWKYNREW,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,25.59222222,92.05583333,2024-02-12 08:00:00,1.7,,,
119,Umkhen-II,CWC,17,Meghalaya,274,East Khasi Hills,MAWKYNREW,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,25.59222222,92.05583333,2025-01-01 08:00:00,0.7,,,
120,Umkhen-II,CWC,17,Meghalaya,274,East Khasi Hills,MAWKYNREW,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,25.59222222,92.05583333,2025-01-02 08:00:00,1.4,,,
121,Umkhen-II,CWC,17,Meghalaya,274,East Khasi Hills,MAWKYNREW,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,25.59222222,92.05583333,2025-01-03 08:00:00,0.9,,,
122,Umroi,CWC,17,Meghalaya,276,RI BHOI,BHOI AREA,-,-,KOPILI RIVER,Brahmaputra,UMIAM,-,-,UMIAM,25.71055556,91.99194444,2021-12-13 08:00:00,1.4,,,
123,Umsiang,CWC,17,Meghalaya,276,RI BHOI,BHOI AREA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.07444444,92.16527778,2023-03-10 08:00:00,1.1,,,
124,Umsiang,CWC,17,Meghalaya,276,RI BHOI,BHOI AREA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.07444444,92.16527778,2023-01-11 08:00:00,0.2,,,
125,Umsiang,CWC,17,Meghalaya,276,RI BHOI,BHOI AREA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.07444444,92.16527778,2023-01-12 08:00:00,0.3,,,
