Station,District,River,Basin,Latitude,Longitude,Acquisition_Time,River_Discharge_m3sec
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-07-02,2.01
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-02,3.12
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-02,16.03
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-02,0.92
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-03,0.57
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-03,12.23
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-03,0.87
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-04,0.6
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-04,9.68
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-04,0.98
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-05,1.13
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-05,7.5
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-05,0.92
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-06,0.96
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-06,6.58
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-06,0.85
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-07-07,2.12
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-07,0.79
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-07,6.66
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-07,0.82
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-07-08,1.11
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-08,1.36
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-08,7.05
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-08,0.77
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-07-09,0.84
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-09,1.63
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-09,7.29
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-09,0.74
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-07-10,0.94
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-10,18.42
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-10,5.63
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-10,0.7
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-07-11,0.79
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-11,38.82
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-11,4.52
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-11,0.51
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-07-12,0.84
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-12,28.2
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-12,3.78
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-12,0.69
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-13,20.46
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-13,3.15
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-13,0.71
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-14,27.02
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-14,2.67
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-14,0.67
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-07-15,0.62
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-15,24.01
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-15,2.19
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-15,0.67
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-07-16,0.49
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-16,28.86
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-16,2.39
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-16,0.65
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-07-17,0.42
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-17,18.02
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-17,2.53
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-17,0.62
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-07-18,1.03
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-18,12.09
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-18,2.4
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-18,0.61
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-07-19,2.76
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-19,8.18
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-19,2.24
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-19,0.58
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-07-20,2.27
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-20,5.78
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-20,1.65
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-20,0.59
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-07-21,1.8
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-21,4.68
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-21,1.7
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-21,0.55
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-07-22,0.8
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-22,4.35
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-22,1.3
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-22,0.59
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-07-23,0.93
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-23,2.73
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-23,1.47
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-23,0.55
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-07-24,0.63
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-24,3.12
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-24,1.54
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-24,0.52
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-07-25,0.57
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-25,3.69
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-25,1.4
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-25,0.55
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-07-26,0.55
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-26,9.23
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-26,1.25
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-26,0.51
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-07-27,0.47
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-27,33.41
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-27,1.1
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-27,0.51
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-07-28,0.45
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-28,41.18
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-28,1.21
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-28,0.58
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-07-29,0.49
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-29,47.27
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-29,0.97
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-29,1.34
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-07-30,0.5
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-30,55.69
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-09-30,0.9
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-30,0.89
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-07-31,0.8
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-08-31,38.24
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2023-10-31,2.49
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-01,46.12
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-01,0.93
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-01,3.35
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-01,134.2
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-02,81.54
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-02,69.39
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-02,2.21
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-02,139.86
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-03,100.89
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-03,61.56
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-03,2.86
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-03,159.44
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-04,55.21
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-04,22.41
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-04,4.21
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-04,189.58
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-05,51.97
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-05,25.54
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-05,3.75
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-05,145.0
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-06,30.02
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-06,32.51
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-06,6.04
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-06,127.73
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-07,18.46
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-07,24.18
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-07,19.35
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-07,121.49
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-08,28.57
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-08,54.59
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-08,10.52
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-08,87.89
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-09,22.15
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-09,29.62
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-09,8.2
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-09,51.58
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-10,15.82
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-10,34.69
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-10,4.53
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-10,47.73
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-11,53.16
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-11,34.28
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-11,3.82
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-11,28.67
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-12,92.85
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-12,20.97
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-12,4.56
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-12,42.7
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-13,92.81
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-13,21.97
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-13,4.54
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-13,25.63
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-14,113.38
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-14,31.42
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-14,2.58
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-14,19.24
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-15,103.07
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-15,24.76
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-15,2.97
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-15,17.72
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-16,65.38
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-16,26.69
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-16,41.18
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-16,14.49
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-17,38.98
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-17,17.36
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-17,30.4
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-17,15.92
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-18,43.97
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-18,10.9
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-18,15.52
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-18,12.3
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-19,26.37
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-19,22.86
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-19,8.53
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-19,13.72
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-20,25.6
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-20,19.2
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-20,6.99
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-20,13.19
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-21,17.88
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-21,20.85
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-21,5.52
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-21,2.67
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-22,17.74
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-22,11.19
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-22,4.74
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-22,18.35
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-23,17.44
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-23,16.91
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-23,3.43
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-23,14.24
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-24,9.27
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-24,23.3
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-24,3.82
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-24,9.97
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-25,5.8
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-25,25.4
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-25,4.17
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-25,7.99
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-26,3.32
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-26,10.57
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-26,3.86
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-26,9.27
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-27,3.65
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-27,8.79
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-27,6.9
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-27,5.91
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-28,2.8
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-28,4.7
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-28,12.89
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-28,6.45
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-29,1.9
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-29,4.7
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-29,41.2
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-29,7.38
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-06-30,35.11
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-30,1.33
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-30,2.65
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-09-30,144.13
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-30,5.89
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-07-31,1.01
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-08-31,2.58
SITAMARHI,SITAMARHI,Khiroie,Kamla Balan,26.425381,85.781261,2024-10-31,4.29
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2024-06-01,10.167
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2024-07-01,86.746
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2024-08-01,58.52
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2024-09-01,51.18
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2024-10-01,74.81
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2024-11-01,25.86
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2024-12-01,13.89
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2025-01-01,11.7
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2025-02-01,14.93
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2025-03-01,16.998
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2025-04-01,3.484
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2025-05-01,4.222
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2024-06-02,8.725
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2024-07-02,70.318
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2024-08-02,60.35
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2024-09-02,77.53
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2024-10-02,50.78
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2024-11-02,25.73
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2024-12-02,13.0
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2025-01-02,12.08
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2025-02-02,14.816
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2025-03-02,19.824
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2025-04-02,3.442
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2025-05-02,4.133
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2024-06-03,8.196
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2024-07-03,34.409
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2024-08-03,46.28
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2024-09-03,62.02
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2024-10-03,41.3
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2024-11-03,24.39
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2024-12-03,13.7
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2025-01-03,12.83
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2025-02-03,14.393
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2025-03-03,18.242
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2025-04-03,3.371
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2025-05-03,4.053
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2024-06-04,8.688
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2024-07-04,29.946
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2024-08-04,35.1
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2024-09-04,101.33
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2024-10-04,37.15
ARARIYA,ARARIYA,Parman,Mahananda,26.125,87.491944,2024-11-04,22.52
